v_videoId,v_videoFile,v_videoDuration,v_videoPlatform,v_videoViews,v_videoLanguage,v_videoCost,v_videoRegionId,v_videoDemographicId,v_videoProjectId
872,InSapienIaculis.avi,589,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8148118,Chinese,2046351,2,14,144
873,DictumstMaecenasUt.png,186,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9475131,Hiri Motu,761239,2,14,68
874,Id.ppt,57,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",217072,Kannada,447755,2,3,122
875,TellusIn.mp3,328,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6488030,Northern Sotho,86994,5,5,266
876,Mattis.xls,452,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3798585,Ndebele,8500541,3,4,88
877,ScelerisqueMauris.xls,182,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2812400,Latvian,9347658,2,6,248
878,QuisLiberoNullam.mp3,448,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5469859,Tsonga,1102142,3,12,50
879,EnimLeoRhoncus.jpeg,242,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7658502,Khmer,9906958,1,11,31
880,CurabiturAtIpsum.mp3,244,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3680061,Yiddish,6522873,2,10,175
881,BlanditMiIn.xls,533,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8958884,Aymara,3825261,2,1,18
882,PedeJusto.jpeg,117,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3659710,Polish,8242348,5,1,168
883,Pede.mp3,522,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9383054,Gujarati,2489569,4,14,117
884,CuraeDuis.txt,90,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6684826,Thai,9149940,1,14,275
885,CongueVivamusMetus.mp3,303,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8196867,Tajik,455667,1,1,179
886,Dolor.txt,237,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3087523,Persian,3727708,2,2,198
887,JustoMorbiUt.gif,188,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4536789,Thai,579191,5,1,111
888,RhoncusSedVestibulum.xls,306,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9956478,Persian,4719941,5,2,77
889,Risus.xls,229,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9251659,Arabic,8409406,3,2,144
890,DuisConsequatDui.ppt,326,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",828945,Greek,8536803,1,7,224
891,NullaMollisMolestie.mp3,497,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8714005,Gagauz,1019744,5,9,166
892,AtDolorQuis.mp3,41,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1388467,Georgian,6756445,3,1,231
893,AmetEratNulla.ppt,333,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8993913,Khmer,4554702,4,15,243
894,MaurisMorbi.tiff,55,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7475654,Kazakh,3842418,3,1,223
895,Felis.ppt,282,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3551166,Lithuanian,5459043,2,12,184
896,Tempor.mp3,194,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8307290,Estonian,1699056,1,6,184
897,SemFusceConsequat.xls,383,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1042318,Quechua,1951129,4,12,177
898,UltriciesEuNibh.mp3,582,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7153794,Burmese,719938,1,6,18
899,DuiMaecenasTristique.avi,268,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1866028,Korean,1665404,4,8,265
900,TurpisEgetElit.jpeg,494,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",194447,Guaraní,2453970,5,4,272
901,Nisi.xls,55,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4791326,Aymara,3135793,1,15,188
902,Donec.gif,131,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7689446,Hebrew,2352009,2,8,5
903,Orci.mp3,433,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7460935,Persian,2372550,1,15,273
904,Non.xls,544,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3678135,Pashto,3601150,2,12,5
905,SemperEst.xls,123,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",642136,Gagauz,7862554,2,15,43
906,PorttitorPedeJusto.txt,79,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2366952,Bislama,3303064,2,6,31
907,LobortisSapien.mov,327,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7565512,Greek,5930899,3,5,37
908,IdOrnareImperdiet.mp3,89,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",112557,Danish,5444319,5,10,38
909,InFaucibus.gif,307,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7972919,Tswana,4182893,5,14,147
910,SitAmet.tiff,424,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8566378,German,6716606,4,7,263
911,LuctusRutrumNulla.txt,94,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5278399,Icelandic,438376,2,10,29
912,Commodo.mpeg,360,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",919004,Lithuanian,9298859,5,1,71
913,Ante.ppt,548,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9672830,Moldovan,5500878,2,15,18
914,AugueVel.ppt,476,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9780092,Nepali,6595744,2,9,272
915,Praesent.pdf,200,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8686330,Northern Sotho,3903203,1,1,148
916,Mauris.doc,169,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8015794,Chinese,3237637,2,7,217
917,Dui.ppt,556,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4566549,Amharic,3312013,3,9,61
918,NullamMolestieNibh.pdf,373,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1500425,Aymara,7157143,2,8,281
919,TinciduntAnteVel.avi,250,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2508971,Papiamento,7134303,3,1,171
920,DonecDapibus.xls,364,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9321443,Aymara,9505952,1,6,163
921,SuspendissePotentiCras.avi,374,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1682628,Kashmiri,680205,3,8,200
922,MiSitAmet.jpeg,252,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6175277,French,4199994,4,12,146
923,DolorMorbiVel.avi,287,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9994612,Dari,5889143,1,1,202
924,IntegerAliquet.xls,177,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7941311,Kurdish,2639936,1,3,113
925,Tortor.ppt,588,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8661608,Armenian,7408530,2,1,221
926,InFelisEu.mov,441,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1858547,Lao,2972066,5,6,257
927,MalesuadaInImperdiet.tiff,83,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9449982,Amharic,26304,4,4,27
928,NullamPorttitor.ppt,482,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9641709,Romanian,9286357,4,14,66
929,UltricesPosuere.mp3,372,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8739718,Montenegrin,4364524,2,8,165
930,Eget.ppt,214,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5393878,French,3460548,4,11,169
931,Nunc.xls,370,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",141817,Italian,9424892,5,7,37
932,Lacus.mp3,385,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9783322,Gagauz,8488103,5,3,6
933,Nullam.ppt,301,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3166928,Korean,8675364,1,15,24
934,UtOdioCras.avi,355,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9957532,Sotho,1702275,2,5,215
935,NonMiInteger.ppt,223,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7962343,Telugu,2277725,2,15,177
936,NamDui.txt,550,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5901163,Spanish,5773962,2,7,253
937,PhasellusId.mp3,290,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2939876,Korean,2927328,3,7,15
938,Consequat.tiff,221,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9580200,Tajik,4397615,4,12,68
939,LuctusEt.jpeg,316,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9991355,Hiri Motu,5851058,4,14,115
940,LiberoUt.xls,370,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6747316,Montenegrin,2220685,4,4,108
941,AtNulla.png,522,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2087079,Kyrgyz,4109382,4,10,52
942,VelDapibus.jpeg,413,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7014204,English,2397210,5,11,266
943,AtNullaSuspendisse.mp3,296,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9034312,Chinese,7943822,5,11,212
944,Ante.mp3,152,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5397270,Swahili,8874705,5,5,175
945,Etiam.mp3,163,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3797563,Tok Pisin,3258520,5,6,33
946,UtOdio.avi,592,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8598419,Malayalam,3483756,2,15,69
947,Felis.avi,328,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",143021,Persian,3801039,1,3,86
948,EratNullaTempus.avi,398,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9998367,Nepali,3914861,3,1,256
949,BlanditMi.mpeg,213,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5958148,Persian,2734706,3,12,241
950,MetusAeneanFermentum.xls,371,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7524921,Khmer,3856832,2,14,56
951,PrimisIn.pdf,391,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6965756,Dzongkha,1217542,5,9,228
952,PulvinarSedNisl.xls,240,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7359473,Portuguese,7016490,4,6,209
953,ErosElementumPellentesque.jpeg,528,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",956346,Mongolian,5179422,1,2,268
954,UltricesPosuereCubilia.mpeg,528,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4442434,Moldovan,4480709,4,8,180
955,NamNullaInteger.xls,554,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6295668,Estonian,4683636,4,9,6
956,Posuere.xls,292,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",686539,Assamese,6622237,5,6,182
957,LaciniaNisi.mp3,282,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6662756,French,5103181,5,5,221
958,ImperdietNullamOrci.mov,224,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4903639,English,8702318,1,8,22
959,MassaQuisAugue.ppt,528,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9746534,Nepali,4641923,1,9,151
960,VestibulumVelitId.ppt,259,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4074645,Romanian,9046356,4,1,213
961,Congue.mpeg,582,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6257126,Khmer,2361444,2,6,259
962,VitaeMattisNibh.mpeg,154,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4398689,Malay,3093420,2,15,255
963,LeoOdio.mp3,218,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8145851,Chinese,9534697,4,10,159
964,AliquamAugue.xls,215,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7216730,Belarusian,1236580,2,8,284
965,BlanditNonInterdum.avi,573,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8412825,Indonesian,2793941,4,8,138
966,NislVenenatis.doc,36,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8901047,Aymara,8411538,3,13,138
967,Sed.xls,587,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2809677,Korean,6245480,4,1,155
968,DisParturientMontes.mp3,148,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7145851,Gujarati,658962,2,3,189
969,SedAugue.png,220,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",10027,Armenian,7860610,4,14,174
970,VolutpatEleifendDonec.gif,54,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",970568,Chinese,3394263,1,2,232
971,SapienDignissim.tiff,338,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",7993353,Tetum,9963548,5,12,68
972,CursusUrna.pdf,595,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5027418,Sotho,8876451,5,10,185
973,DuisAliquamConvallis.avi,234,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",381999,Latvian,771134,2,12,56
974,Eget.doc,265,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",812354,Malagasy,8869249,1,10,93
975,NonLectus.avi,200,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2797206,Dhivehi,3716832,2,13,292
976,Cubilia.jpeg,103,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",289984,Tswana,3306176,1,11,77
977,BlanditNamNulla.ppt,271,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6375001,Assamese,4850179,1,12,113
978,BlanditMiIn.jpeg,42,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3159221,Kannada,6259972,4,5,181
979,AnteVel.xls,284,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4605189,Maltese,8280521,4,7,167
980,PulvinarSedNisl.avi,266,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5925774,Chinese,8448988,2,14,16
981,MagnaAt.xls,120,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8976421,Thai,2699050,3,11,70
982,MorbiOdio.ppt,92,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",1202462,Fijian,8480268,2,3,108
983,Lectus.txt,383,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4106569,Fijian,2535041,4,7,16
984,Ipsum.png,468,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",3229575,Oriya,5053390,3,4,134
985,Vivamus.avi,407,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5979882,Marathi,7962499,1,9,200
986,TinciduntEget.xls,83,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6592581,Māori,5729247,3,13,206
987,MaurisLaoreetUt.mp3,123,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",6587822,Italian,1439771,2,15,59
988,Mauris.ppt,550,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4077812,Irish Gaelic,5042715,4,6,211
989,InPorttitorPede.ppt,162,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8740667,Hiri Motu,7085917,1,5,63
990,SedNisl.avi,449,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9621284,Icelandic,3167214,3,11,260
991,Posuere.tiff,321,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",494900,Maltese,2816810,1,12,227
992,QuamPharetraMagna.xls,177,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4848685,Polish,9944529,5,10,43
993,VelNislDuis.ppt,65,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8784391,Montenegrin,5204453,5,14,191
994,QuisOdio.xls,443,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8418327,Fijian,4982877,1,7,86
995,Duis.ppt,155,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",4540206,Telugu,6022524,4,2,204
996,QuisTortor.doc,530,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2973058,Somali,7540494,5,10,41
997,MaecenasLeoOdio.mp3,386,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",8054933,Bulgarian,4634188,3,14,182
998,NibhFusce.jpeg,544,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",2748748,Yiddish,2173309,4,10,223
999,AmetCursus.ppt,193,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",5437457,Hebrew,1162637,1,4,295
1000,SapienArcuSed.mpeg,566,"Syntax error in formula 'if this = 1 then 'computer'
elsif this = 2 then 'phone'
else 'television''",9765135,Zulu,5089248,5,9,271
